TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-11 18:43:41,1765478621965,bkaa.vercel.app/api/favorites/1,OPTIONS,,500,qntlr-1765478621000-3ecb1a3588c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/favorites/1,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:41,1765478621000,bkaa.vercel.app/api/favorites/1,OPTIONS,,500,qntlr-1765478621000-3ecb1a3588c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,370,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BKRC4N15N4HVT1H7R31SQ,,-1
2025-12-11 18:43:41,1765478621956,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,n46qs-1765478620999-abbdeddcdbf6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:40,1765478620999,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,n46qs-1765478620999-abbdeddcdbf6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,369,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BKRC4N15N4HVT1M4VZVSF,,-1
2025-12-11 18:43:41,1765478621979,bkaa.vercel.app/api/cart,OPTIONS,userId=1&branchId=1,500,jwjf9-1765478620999-4d7e32ce2208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/cart,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:40,1765478620999,bkaa.vercel.app/api/cart,OPTIONS,userId=1&branchId=1,500,jwjf9-1765478620999-4d7e32ce2208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,392,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BKRC5PTW19FZTDSSMNKB2,,-1
2025-12-11 18:43:41,1765478621961,bkaa.vercel.app/api/categories,OPTIONS,,500,cn8kv-1765478620998-e61c633674da,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:40,1765478620998,bkaa.vercel.app/api/categories,OPTIONS,,500,cn8kv-1765478620998-e61c633674da,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,373,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BKRC4N15N4HVT1PGMQ33P,,-1
2025-12-11 18:43:41,1765478621976,bkaa.vercel.app/api/stories,OPTIONS,,500,p7hng-1765478620997-1ff589516d7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:40,1765478620997,bkaa.vercel.app/api/stories,OPTIONS,,500,p7hng-1765478620997-1ff589516d7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,376,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BKRC4N15N4HVT1MVRJTFC,,-1
2025-12-11 18:43:25,1765478605334,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,qkh4p-1765478604868-a04aa80acb2e,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604868,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,qkh4p-1765478604868-a04aa80acb2e,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,410,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK83E0VKM0PZXG4H6BBX6,,-1
2025-12-11 18:43:26,1765478606007,bkaa.vercel.app/api/stories,OPTIONS,,500,pxhrd-1765478604868-af1e88dbe2a0,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604868,bkaa.vercel.app/api/stories,OPTIONS,,500,pxhrd-1765478604868-af1e88dbe2a0,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,381,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK84E60K2YSZSJ6DBJW0D,,-1
2025-12-11 18:43:25,1765478605982,bkaa.vercel.app/api/categories,OPTIONS,,500,mtppm-1765478604868-65eb38b625fd,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604868,bkaa.vercel.app/api/categories,OPTIONS,,500,mtppm-1765478604868-65eb38b625fd,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,379,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK85AS96K9EH50CY3JZ30,,-1
2025-12-11 18:43:26,1765478606157,bkaa.vercel.app/api/stories,OPTIONS,,500,xvp82-1765478604800-3d1fdd2149f0,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604800,bkaa.vercel.app/api/stories,OPTIONS,,500,xvp82-1765478604800-3d1fdd2149f0,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,459,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK859Z7X6V0827KMM7SDR,,-1
2025-12-11 18:43:25,1765478605322,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,x4jn9-1765478604800-4c165ba984ac,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604800,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,x4jn9-1765478604800-4c165ba984ac,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,367,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK84DP2CTVB1MJEJFRY78,,-1
2025-12-11 18:43:25,1765478605406,bkaa.vercel.app/api/categories,OPTIONS,,500,s2dh6-1765478604800-386a6e47ee6f,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:43:24,1765478604800,bkaa.vercel.app/api/categories,OPTIONS,,500,s2dh6-1765478604800-386a6e47ee6f,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,450,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BK84E60K2YSZSJAACBT57,,-1
2025-12-11 18:42:44,1765478564635,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/favicon.ico,GET,,500,mghzj-1765478564170-ed2aecc16e45,vercel-screenshot/1.0,error,production,main,MISS,serverless,/favicon.ico,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:44,1765478564170,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/favicon.ico,GET,,500,mghzj-1765478564170-ed2aecc16e45,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,379,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BJ0C4464YX4NSTFQ2WTB7,,-1
2025-12-11 18:42:44,1765478564352,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/favicon.ico,GET,,,fh8hw-1765478563893-43eeba5c00ca,vercel-screenshot/1.0,error,production,main,,serverless,,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:43,1765478563893,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/favicon.ico,GET,,,fh8hw-1765478563893-43eeba5c00ca,vercel-screenshot/1.0,,production,main,,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,393,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BJ035GMM8WTSYT1H34GR0,,-1
2025-12-11 18:42:43,1765478563825,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,s2dh6-1765478563387-26e271ba0378,vercel-screenshot/1.0,error,production,main,MISS,serverless,/,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:43,1765478563387,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,s2dh6-1765478563387-26e271ba0378,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,383,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHZK31Q4CYRHB1EEY2SFE,,-1
2025-12-11 18:42:43,1765478563788,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,4zgcm-1765478563335-786779ff5e9e,vercel-screenshot/1.0,error,production,main,MISS,serverless,/,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:43,1765478563335,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,4zgcm-1765478563335-786779ff5e9e,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,398,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHZHGHJGQTWTW92CB4BH6,,-1
